Vds	Id(M1)
Step Information: Vgs=2  (Step: 1/6)
1.500000000000000e+00	8.238955e+00
1.600000000000000e+00	8.241644e+00
1.700000000000000e+00	8.244332e+00
1.800000000000000e+00	8.247020e+00
1.900000000000000e+00	8.249707e+00
2.000000000000000e+00	8.252394e+00
2.100000000000000e+00	8.255080e+00
2.200000000000000e+00	8.257767e+00
2.300000000000000e+00	8.260451e+00
2.400000000000000e+00	8.263136e+00
2.500000000000000e+00	8.265821e+00
2.600000000000000e+00	8.268504e+00
2.700000000000000e+00	8.271188e+00
2.800000000000000e+00	8.273870e+00
2.900000000000000e+00	8.276552e+00
3.000000000000000e+00	8.279234e+00
3.100000000000000e+00	8.281916e+00
3.200000000000000e+00	8.284596e+00
3.300000000000000e+00	8.287276e+00
3.400000000000000e+00	8.289956e+00
3.500000000000000e+00	8.292635e+00
3.600000000000000e+00	8.295314e+00
3.700000000000000e+00	8.297992e+00
3.800000000000000e+00	8.300670e+00
3.900000000000000e+00	8.303347e+00
4.000000000000000e+00	8.306024e+00
4.100000000000001e+00	8.308700e+00
4.200000000000000e+00	8.311376e+00
4.300000000000000e+00	8.314051e+00
4.400000000000000e+00	8.316725e+00
4.500000000000000e+00	8.319399e+00
4.600000000000001e+00	8.322073e+00
4.700000000000000e+00	8.324746e+00
4.800000000000001e+00	8.327418e+00
4.900000000000000e+00	8.330091e+00
5.000000000000000e+00	8.332762e+00
5.100000000000001e+00	8.335433e+00
5.200000000000000e+00	8.338103e+00
5.300000000000001e+00	8.340774e+00
5.400000000000000e+00	8.343443e+00
5.500000000000000e+00	8.346112e+00
5.600000000000001e+00	8.348781e+00
5.700000000000000e+00	8.351449e+00
5.800000000000001e+00	8.354116e+00
5.900000000000000e+00	8.356784e+00
6.000000000000000e+00	8.359450e+00
6.100000000000001e+00	8.362116e+00
6.200000000000000e+00	8.364781e+00
6.300000000000001e+00	8.367447e+00
6.400000000000000e+00	8.370111e+00
6.500000000000000e+00	8.372775e+00
6.600000000000001e+00	8.375439e+00
6.700000000000000e+00	8.378101e+00
6.800000000000001e+00	8.380764e+00
6.900000000000000e+00	8.383426e+00
7.000000000000000e+00	8.386087e+00
7.100000000000001e+00	8.388748e+00
7.200000000000000e+00	8.391409e+00
7.300000000000001e+00	8.394069e+00
7.400000000000000e+00	8.396729e+00
7.500000000000000e+00	8.399387e+00
7.600000000000001e+00	8.402046e+00
7.700000000000000e+00	8.404704e+00
7.800000000000001e+00	8.407361e+00
7.900000000000000e+00	8.410018e+00
8.000000000000000e+00	8.412675e+00
8.100000000000000e+00	8.415331e+00
8.200000000000001e+00	8.417986e+00
8.300000000000001e+00	8.420641e+00
8.400000000000000e+00	8.423296e+00
8.500000000000000e+00	8.425950e+00
8.600000000000000e+00	8.428603e+00
8.700000000000001e+00	8.431256e+00
8.800000000000001e+00	8.433908e+00
8.900000000000000e+00	8.436561e+00
9.000000000000000e+00	8.439212e+00
9.100000000000000e+00	8.441863e+00
9.200000000000001e+00	8.444513e+00
9.300000000000001e+00	8.447164e+00
9.400000000000000e+00	8.449813e+00
9.500000000000000e+00	8.452462e+00
9.600000000000001e+00	8.455111e+00
9.700000000000001e+00	8.457758e+00
9.800000000000001e+00	8.460405e+00
9.900000000000000e+00	8.463053e+00
1.000000000000000e+01	8.465699e+00
1.010000000000000e+01	8.468346e+00
1.020000000000000e+01	8.470991e+00
1.030000000000000e+01	8.473636e+00
1.040000000000000e+01	8.476280e+00
1.050000000000000e+01	8.478925e+00
1.060000000000000e+01	8.481567e+00
1.070000000000000e+01	8.484211e+00
1.080000000000000e+01	8.486854e+00
1.090000000000000e+01	8.489495e+00
1.100000000000000e+01	8.492137e+00
1.110000000000000e+01	8.494778e+00
1.120000000000000e+01	8.497418e+00
1.130000000000000e+01	8.500058e+00
1.140000000000000e+01	8.502698e+00
1.150000000000000e+01	8.505337e+00
1.160000000000000e+01	8.507976e+00
1.170000000000000e+01	8.510613e+00
1.180000000000000e+01	8.513251e+00
1.190000000000000e+01	8.515888e+00
1.200000000000000e+01	8.518525e+00
1.210000000000000e+01	8.521161e+00
1.220000000000000e+01	8.523797e+00
1.230000000000000e+01	8.526432e+00
1.240000000000000e+01	8.529066e+00
1.250000000000000e+01	8.531700e+00
1.260000000000000e+01	8.534334e+00
1.270000000000000e+01	8.536967e+00
1.280000000000000e+01	8.539600e+00
1.290000000000000e+01	8.542233e+00
1.300000000000000e+01	8.544864e+00
1.310000000000000e+01	8.547495e+00
1.320000000000000e+01	8.550125e+00
1.330000000000000e+01	8.552755e+00
1.340000000000000e+01	8.555386e+00
1.350000000000000e+01	8.558015e+00
1.360000000000000e+01	8.560643e+00
1.370000000000000e+01	8.563272e+00
1.380000000000000e+01	8.565899e+00
1.390000000000000e+01	8.568526e+00
1.400000000000000e+01	8.571154e+00
1.410000000000000e+01	8.573779e+00
1.420000000000000e+01	8.576406e+00
1.430000000000000e+01	8.579030e+00
1.440000000000000e+01	8.581656e+00
1.450000000000000e+01	8.584280e+00
1.460000000000000e+01	8.586904e+00
1.470000000000000e+01	8.589527e+00
1.480000000000000e+01	8.592150e+00
1.490000000000000e+01	8.594771e+00
1.500000000000000e+01	8.597394e+00
1.510000000000000e+01	8.600015e+00
1.520000000000000e+01	8.602636e+00
1.530000000000000e+01	8.605256e+00
1.540000000000000e+01	8.607876e+00
1.550000000000000e+01	8.610496e+00
1.560000000000000e+01	8.613114e+00
1.570000000000000e+01	8.615733e+00
1.580000000000000e+01	8.618351e+00
1.590000000000000e+01	8.620968e+00
1.600000000000000e+01	8.623586e+00
1.610000000000000e+01	8.626202e+00
1.620000000000000e+01	8.628818e+00
1.630000000000000e+01	8.631433e+00
1.640000000000000e+01	8.634048e+00
1.650000000000000e+01	8.636662e+00
1.660000000000000e+01	8.639277e+00
1.670000000000000e+01	8.641891e+00
1.680000000000000e+01	8.644504e+00
1.690000000000000e+01	8.647116e+00
1.700000000000000e+01	8.649728e+00
1.710000000000000e+01	8.652340e+00
1.720000000000000e+01	8.654951e+00
1.730000000000000e+01	8.657561e+00
1.740000000000000e+01	8.660172e+00
1.750000000000000e+01	8.662782e+00
1.760000000000000e+01	8.665391e+00
1.770000000000000e+01	8.667999e+00
1.780000000000000e+01	8.670608e+00
1.790000000000000e+01	8.673215e+00
1.800000000000000e+01	8.675822e+00
1.810000000000000e+01	8.678430e+00
1.820000000000000e+01	8.681036e+00
1.830000000000000e+01	8.683641e+00
1.840000000000000e+01	8.686247e+00
1.850000000000000e+01	8.688851e+00
1.860000000000000e+01	8.691456e+00
1.870000000000000e+01	8.694059e+00
1.880000000000000e+01	8.696663e+00
1.890000000000000e+01	8.699266e+00
1.900000000000000e+01	8.701868e+00
1.910000000000000e+01	8.704471e+00
1.920000000000000e+01	8.707072e+00
1.930000000000000e+01	8.709673e+00
1.940000000000000e+01	8.712274e+00
1.950000000000000e+01	8.714873e+00
1.960000000000000e+01	8.717473e+00
1.970000000000000e+01	8.720072e+00
1.980000000000000e+01	8.722671e+00
1.990000000000000e+01	8.725268e+00
2.000000000000000e+01	8.727866e+00
2.010000000000000e+01	8.730463e+00
2.020000000000000e+01	8.733060e+00
2.030000000000000e+01	8.735656e+00
2.040000000000000e+01	8.738252e+00
2.050000000000000e+01	8.740848e+00
2.060000000000000e+01	8.743442e+00
2.070000000000000e+01	8.746037e+00
2.080000000000000e+01	8.748630e+00
2.090000000000000e+01	8.751224e+00
2.100000000000000e+01	8.753816e+00
2.110000000000000e+01	8.756409e+00
2.120000000000000e+01	8.759000e+00
2.130000000000000e+01	8.761592e+00
2.140000000000000e+01	8.764182e+00
2.150000000000000e+01	8.766773e+00
2.160000000000000e+01	8.769362e+00
2.170000000000000e+01	8.771953e+00
2.180000000000000e+01	8.774541e+00
2.190000000000000e+01	8.777130e+00
2.200000000000000e+01	8.779717e+00
2.210000000000000e+01	8.782306e+00
2.220000000000000e+01	8.784892e+00
2.230000000000000e+01	8.787479e+00
2.240000000000000e+01	8.790065e+00
2.250000000000000e+01	8.792651e+00
2.260000000000000e+01	8.795236e+00
2.270000000000000e+01	8.797821e+00
2.280000000000000e+01	8.800405e+00
2.290000000000000e+01	8.802989e+00
2.300000000000000e+01	8.805572e+00
2.310000000000000e+01	8.808155e+00
2.320000000000000e+01	8.810737e+00
2.330000000000000e+01	8.813319e+00
2.340000000000000e+01	8.815900e+00
2.350000000000000e+01	8.818481e+00
2.360000000000000e+01	8.821061e+00
2.370000000000000e+01	8.823642e+00
2.380000000000000e+01	8.826221e+00
2.390000000000000e+01	8.828800e+00
2.400000000000000e+01	8.831379e+00
2.410000000000000e+01	8.833957e+00
2.420000000000000e+01	8.836535e+00
2.430000000000000e+01	8.839111e+00
2.440000000000000e+01	8.841688e+00
2.450000000000000e+01	8.844264e+00
2.460000000000000e+01	8.846840e+00
2.470000000000000e+01	8.849415e+00
2.480000000000000e+01	8.851990e+00
2.490000000000000e+01	8.854564e+00
2.500000000000000e+01	8.857138e+00
2.510000000000000e+01	8.859711e+00
2.520000000000000e+01	8.862284e+00
2.530000000000000e+01	8.864856e+00
2.540000000000000e+01	8.867428e+00
2.550000000000000e+01	8.870000e+00
2.560000000000000e+01	8.872570e+00
2.570000000000000e+01	8.875141e+00
2.580000000000000e+01	8.877711e+00
2.590000000000000e+01	8.880280e+00
2.600000000000000e+01	8.882850e+00
2.610000000000000e+01	8.885418e+00
2.620000000000000e+01	8.887986e+00
2.630000000000000e+01	8.890553e+00
2.640000000000000e+01	8.893121e+00
2.650000000000000e+01	8.895688e+00
2.660000000000000e+01	8.898254e+00
2.670000000000000e+01	8.900820e+00
2.680000000000000e+01	8.903385e+00
2.690000000000000e+01	8.905950e+00
2.700000000000000e+01	8.908514e+00
2.710000000000000e+01	8.911078e+00
2.720000000000000e+01	8.913642e+00
2.730000000000000e+01	8.916204e+00
2.740000000000000e+01	8.918767e+00
2.750000000000000e+01	8.921329e+00
2.760000000000000e+01	8.923891e+00
2.770000000000000e+01	8.926452e+00
2.780000000000000e+01	8.929012e+00
2.790000000000000e+01	8.931573e+00
2.800000000000000e+01	8.934133e+00
2.810000000000000e+01	8.936691e+00
2.820000000000000e+01	8.939250e+00
2.830000000000000e+01	8.941809e+00
2.840000000000000e+01	8.944366e+00
2.850000000000000e+01	8.946923e+00
2.860000000000000e+01	8.949480e+00
2.870000000000000e+01	8.952037e+00
2.880000000000000e+01	8.954593e+00
2.890000000000000e+01	8.957149e+00
2.900000000000000e+01	8.959703e+00
2.910000000000000e+01	8.962257e+00
2.920000000000000e+01	8.964812e+00
2.930000000000000e+01	8.967365e+00
2.940000000000000e+01	8.969918e+00
2.950000000000000e+01	8.972471e+00
2.960000000000000e+01	8.975023e+00
2.970000000000000e+01	8.977575e+00
2.980000000000000e+01	8.980126e+00
2.990000000000000e+01	8.982677e+00
3.000000000000000e+01	8.985228e+00
3.010000000000000e+01	8.987778e+00
3.020000000000000e+01	8.990327e+00
3.030000000000000e+01	8.992876e+00
3.040000000000000e+01	8.995424e+00
3.050000000000000e+01	8.997972e+00
3.060000000000000e+01	9.000520e+00
3.070000000000000e+01	9.003067e+00
3.080000000000000e+01	9.005614e+00
3.090000000000000e+01	9.008160e+00
3.100000000000000e+01	9.010706e+00
3.110000000000000e+01	9.013251e+00
3.120000000000000e+01	9.015796e+00
3.130000000000000e+01	9.018340e+00
3.140000000000000e+01	9.020884e+00
3.150000000000000e+01	9.023427e+00
3.160000000000000e+01	9.025970e+00
3.170000000000000e+01	9.028513e+00
3.180000000000000e+01	9.031054e+00
3.190000000000000e+01	9.033596e+00
3.200000000000000e+01	9.036138e+00
3.210000000000000e+01	9.038678e+00
3.220000000000000e+01	9.041218e+00
3.230000000000000e+01	9.043757e+00
3.240000000000000e+01	9.046297e+00
3.250000000000000e+01	9.048836e+00
3.260000000000000e+01	9.051374e+00
3.270000000000000e+01	9.053912e+00
3.280000000000000e+01	9.056450e+00
3.290000000000000e+01	9.058987e+00
3.300000000000000e+01	9.061522e+00
3.310000000000000e+01	9.064059e+00
3.320000000000000e+01	9.066594e+00
3.330000000000000e+01	9.069130e+00
3.340000000000000e+01	9.071664e+00
3.350000000000000e+01	9.074199e+00
3.360000000000000e+01	9.076733e+00
3.370000000000000e+01	9.079266e+00
3.380000000000000e+01	9.081799e+00
3.390000000000000e+01	9.084331e+00
3.400000000000000e+01	9.086863e+00
3.410000000000000e+01	9.089394e+00
3.420000000000000e+01	9.091925e+00
3.430000000000000e+01	9.094456e+00
3.440000000000000e+01	9.096986e+00
3.450000000000000e+01	9.099515e+00
3.460000000000000e+01	9.102044e+00
3.470000000000000e+01	9.104573e+00
3.480000000000000e+01	9.107101e+00
3.490000000000000e+01	9.109629e+00
3.500000000000000e+01	9.112156e+00
Step Information: Vgs=3.5  (Step: 4/6)
0.000000000000000e+00	2.171391e-31
1.000000000000000e-01	1.404168e+00
2.000000000000000e-01	2.762617e+00
3.000000000000000e-01	4.073046e+00
4.000000000000000e-01	5.332996e+00
5.000000000000000e-01	6.539835e+00
6.000000000000001e-01	7.690744e+00
7.000000000000001e-01	8.782701e+00
8.000000000000000e-01	9.812455e+00
9.000000000000000e-01	1.077652e+01
1.000000000000000e+00	1.167112e+01
1.100000000000000e+00	1.249222e+01
1.200000000000000e+00	1.323542e+01
1.300000000000000e+00	1.389599e+01
1.400000000000000e+00	1.446878e+01
1.500000000000000e+00	1.494823e+01
1.600000000000000e+00	1.532825e+01
1.700000000000000e+00	1.560225e+01
1.800000000000000e+00	1.576301e+01
1.900000000000000e+00	1.580575e+01
2.000000000000000e+00	1.581050e+01
2.100000000000000e+00	1.581522e+01
2.200000000000000e+00	1.581994e+01
2.300000000000000e+00	1.582466e+01
2.400000000000000e+00	1.582937e+01
2.500000000000000e+00	1.583409e+01
2.600000000000000e+00	1.583880e+01
2.700000000000000e+00	1.584352e+01
2.800000000000000e+00	1.584823e+01
2.900000000000000e+00	1.585294e+01
3.000000000000000e+00	1.585765e+01
3.100000000000000e+00	1.586236e+01
3.200000000000000e+00	1.586706e+01
3.300000000000000e+00	1.587177e+01
3.400000000000000e+00	1.587647e+01
3.500000000000000e+00	1.588118e+01
3.600000000000000e+00	1.588588e+01
3.700000000000000e+00	1.589058e+01
3.800000000000000e+00	1.589528e+01
3.900000000000000e+00	1.589998e+01
4.000000000000000e+00	1.590468e+01
4.100000000000001e+00	1.590938e+01
4.200000000000000e+00	1.591407e+01
4.300000000000000e+00	1.591877e+01
4.400000000000000e+00	1.592346e+01
4.500000000000000e+00	1.592816e+01
4.600000000000001e+00	1.593285e+01
4.700000000000000e+00	1.593754e+01
4.800000000000001e+00	1.594223e+01
4.900000000000000e+00	1.594692e+01
5.000000000000000e+00	1.595160e+01
5.100000000000001e+00	1.595629e+01
5.200000000000000e+00	1.596098e+01
5.300000000000001e+00	1.596566e+01
5.400000000000000e+00	1.597034e+01
5.500000000000000e+00	1.597503e+01
5.600000000000001e+00	1.597971e+01
5.700000000000000e+00	1.598439e+01
5.800000000000001e+00	1.598906e+01
5.900000000000000e+00	1.599374e+01
6.000000000000000e+00	1.599842e+01
6.100000000000001e+00	1.600309e+01
6.200000000000000e+00	1.600777e+01
6.300000000000001e+00	1.601244e+01
6.400000000000000e+00	1.601711e+01
6.500000000000000e+00	1.602178e+01
6.600000000000001e+00	1.602645e+01
6.700000000000000e+00	1.603112e+01
6.800000000000001e+00	1.603579e+01
6.900000000000000e+00	1.604046e+01
7.000000000000000e+00	1.604512e+01
7.100000000000001e+00	1.604979e+01
7.200000000000000e+00	1.605445e+01
7.300000000000001e+00	1.605911e+01
7.400000000000000e+00	1.606377e+01
7.500000000000000e+00	1.606843e+01
7.600000000000001e+00	1.607309e+01
7.700000000000000e+00	1.607775e+01
7.800000000000001e+00	1.608241e+01
7.900000000000000e+00	1.608706e+01
8.000000000000000e+00	1.609171e+01
8.100000000000000e+00	1.609637e+01
8.200000000000001e+00	1.610102e+01
8.300000000000001e+00	1.610567e+01
8.400000000000000e+00	1.611032e+01
8.500000000000000e+00	1.611497e+01
8.600000000000000e+00	1.611962e+01
8.700000000000001e+00	1.612427e+01
8.800000000000001e+00	1.612891e+01
8.900000000000000e+00	1.613356e+01
9.000000000000000e+00	1.613820e+01
9.100000000000000e+00	1.614284e+01
9.200000000000001e+00	1.614748e+01
9.300000000000001e+00	1.615212e+01
9.400000000000000e+00	1.615676e+01
9.500000000000000e+00	1.616140e+01
9.600000000000001e+00	1.616604e+01
9.700000000000001e+00	1.617067e+01
9.800000000000001e+00	1.617531e+01
9.900000000000000e+00	1.617994e+01
1.000000000000000e+01	1.618458e+01
1.010000000000000e+01	1.618921e+01
1.020000000000000e+01	1.619384e+01
1.030000000000000e+01	1.619847e+01
1.040000000000000e+01	1.620310e+01
1.050000000000000e+01	1.620772e+01
1.060000000000000e+01	1.621235e+01
1.070000000000000e+01	1.621697e+01
1.080000000000000e+01	1.622160e+01
1.090000000000000e+01	1.622622e+01
1.100000000000000e+01	1.623084e+01
1.110000000000000e+01	1.623546e+01
1.120000000000000e+01	1.624008e+01
1.130000000000000e+01	1.624470e+01
1.140000000000000e+01	1.624932e+01
1.150000000000000e+01	1.625394e+01
1.160000000000000e+01	1.625855e+01
1.170000000000000e+01	1.626317e+01
1.180000000000000e+01	1.626778e+01
1.190000000000000e+01	1.627239e+01
1.200000000000000e+01	1.627700e+01
1.210000000000000e+01	1.628161e+01
1.220000000000000e+01	1.628622e+01
1.230000000000000e+01	1.629083e+01
1.240000000000000e+01	1.629544e+01
1.250000000000000e+01	1.630004e+01
1.260000000000000e+01	1.630465e+01
1.270000000000000e+01	1.630925e+01
1.280000000000000e+01	1.631385e+01
1.290000000000000e+01	1.631846e+01
1.300000000000000e+01	1.632306e+01
1.310000000000000e+01	1.632766e+01
1.320000000000000e+01	1.633225e+01
1.330000000000000e+01	1.633685e+01
1.340000000000000e+01	1.634145e+01
1.350000000000000e+01	1.634604e+01
1.360000000000000e+01	1.635064e+01
1.370000000000000e+01	1.635523e+01
1.380000000000000e+01	1.635982e+01
1.390000000000000e+01	1.636441e+01
1.400000000000000e+01	1.636900e+01
1.410000000000000e+01	1.637359e+01
1.420000000000000e+01	1.637818e+01
1.430000000000000e+01	1.638276e+01
1.440000000000000e+01	1.638735e+01
1.450000000000000e+01	1.639194e+01
1.460000000000000e+01	1.639652e+01
1.470000000000000e+01	1.640110e+01
1.480000000000000e+01	1.640568e+01
1.490000000000000e+01	1.641026e+01
1.500000000000000e+01	1.641484e+01
1.510000000000000e+01	1.641942e+01
1.520000000000000e+01	1.642400e+01
1.530000000000000e+01	1.642857e+01
1.540000000000000e+01	1.643315e+01
1.550000000000000e+01	1.643772e+01
1.560000000000000e+01	1.644230e+01
1.570000000000000e+01	1.644687e+01
1.580000000000000e+01	1.645144e+01
1.590000000000000e+01	1.645601e+01
1.600000000000000e+01	1.646058e+01
1.610000000000000e+01	1.646514e+01
1.620000000000000e+01	1.646971e+01
1.630000000000000e+01	1.647428e+01
1.640000000000000e+01	1.647884e+01
1.650000000000000e+01	1.648340e+01
1.660000000000000e+01	1.648797e+01
1.670000000000000e+01	1.649253e+01
1.680000000000000e+01	1.649709e+01
1.690000000000000e+01	1.650165e+01
1.700000000000000e+01	1.650620e+01
1.710000000000000e+01	1.651076e+01
1.720000000000000e+01	1.651532e+01
1.730000000000000e+01	1.651987e+01
1.740000000000000e+01	1.652443e+01
1.750000000000000e+01	1.652898e+01
1.760000000000000e+01	1.653353e+01
1.770000000000000e+01	1.653808e+01
1.780000000000000e+01	1.654263e+01
1.790000000000000e+01	1.654718e+01
1.800000000000000e+01	1.655173e+01
1.810000000000000e+01	1.655627e+01
1.820000000000000e+01	1.656082e+01
1.830000000000000e+01	1.656536e+01
1.840000000000000e+01	1.656991e+01
1.850000000000000e+01	1.657445e+01
1.860000000000000e+01	1.657899e+01
1.870000000000000e+01	1.658353e+01
1.880000000000000e+01	1.658807e+01
1.890000000000000e+01	1.659261e+01
1.900000000000000e+01	1.659715e+01
1.910000000000000e+01	1.660168e+01
1.920000000000000e+01	1.660622e+01
1.930000000000000e+01	1.661075e+01
1.940000000000000e+01	1.661529e+01
1.950000000000000e+01	1.661982e+01
1.960000000000000e+01	1.662435e+01
1.970000000000000e+01	1.662888e+01
1.980000000000000e+01	1.663341e+01
1.990000000000000e+01	1.663793e+01
2.000000000000000e+01	1.664246e+01
2.010000000000000e+01	1.664699e+01
2.020000000000000e+01	1.665151e+01
2.030000000000000e+01	1.665604e+01
2.040000000000000e+01	1.666056e+01
2.050000000000000e+01	1.666508e+01
2.060000000000000e+01	1.666960e+01
2.070000000000000e+01	1.667412e+01
2.080000000000000e+01	1.667864e+01
2.090000000000000e+01	1.668316e+01
2.100000000000000e+01	1.668767e+01
2.110000000000000e+01	1.669219e+01
2.120000000000000e+01	1.669670e+01
2.130000000000000e+01	1.670122e+01
2.140000000000000e+01	1.670573e+01
2.150000000000000e+01	1.671024e+01
2.160000000000000e+01	1.671475e+01
2.170000000000000e+01	1.671926e+01
2.180000000000000e+01	1.672377e+01
2.190000000000000e+01	1.672827e+01
2.200000000000000e+01	1.673278e+01
2.210000000000000e+01	1.673729e+01
2.220000000000000e+01	1.674179e+01
2.230000000000000e+01	1.674629e+01
2.240000000000000e+01	1.675079e+01
2.250000000000000e+01	1.675529e+01
2.260000000000000e+01	1.675980e+01
2.270000000000000e+01	1.676429e+01
2.280000000000000e+01	1.676879e+01
2.290000000000000e+01	1.677329e+01
2.300000000000000e+01	1.677778e+01
2.310000000000000e+01	1.678228e+01
2.320000000000000e+01	1.678677e+01
2.330000000000000e+01	1.679127e+01
2.340000000000000e+01	1.679576e+01
2.350000000000000e+01	1.680025e+01
2.360000000000000e+01	1.680474e+01
2.370000000000000e+01	1.680923e+01
2.380000000000000e+01	1.681371e+01
2.390000000000000e+01	1.681820e+01
2.400000000000000e+01	1.682269e+01
2.410000000000000e+01	1.682717e+01
2.420000000000000e+01	1.683166e+01
2.430000000000000e+01	1.683614e+01
2.440000000000000e+01	1.684062e+01
2.450000000000000e+01	1.684510e+01
2.460000000000000e+01	1.684958e+01
2.470000000000000e+01	1.685406e+01
2.480000000000000e+01	1.685854e+01
2.490000000000000e+01	1.686301e+01
2.500000000000000e+01	1.686749e+01
2.510000000000000e+01	1.687196e+01
2.520000000000000e+01	1.687644e+01
2.530000000000000e+01	1.688091e+01
2.540000000000000e+01	1.688538e+01
2.550000000000000e+01	1.688985e+01
2.560000000000000e+01	1.689432e+01
2.570000000000000e+01	1.689879e+01
2.580000000000000e+01	1.690326e+01
2.590000000000000e+01	1.690772e+01
2.600000000000000e+01	1.691219e+01
2.610000000000000e+01	1.691665e+01
2.620000000000000e+01	1.692111e+01
2.630000000000000e+01	1.692558e+01
2.640000000000000e+01	1.693004e+01
2.650000000000000e+01	1.693450e+01
2.660000000000000e+01	1.693896e+01
2.670000000000000e+01	1.694341e+01
2.680000000000000e+01	1.694787e+01
2.690000000000000e+01	1.695233e+01
2.700000000000000e+01	1.695678e+01
2.710000000000000e+01	1.696124e+01
2.720000000000000e+01	1.696569e+01
2.730000000000000e+01	1.697014e+01
2.740000000000000e+01	1.697459e+01
2.750000000000000e+01	1.697905e+01
2.760000000000000e+01	1.698349e+01
2.770000000000000e+01	1.698794e+01
2.780000000000000e+01	1.699239e+01
2.790000000000000e+01	1.699684e+01
2.800000000000000e+01	1.700128e+01
2.810000000000000e+01	1.700573e+01
2.820000000000000e+01	1.701017e+01
2.830000000000000e+01	1.701461e+01
2.840000000000000e+01	1.701905e+01
2.850000000000000e+01	1.702349e+01
2.860000000000000e+01	1.702793e+01
2.870000000000000e+01	1.703237e+01
2.880000000000000e+01	1.703681e+01
2.890000000000000e+01	1.704124e+01
2.900000000000000e+01	1.704568e+01
2.910000000000000e+01	1.705011e+01
2.920000000000000e+01	1.705454e+01
2.930000000000000e+01	1.705898e+01
2.940000000000000e+01	1.706341e+01
2.950000000000000e+01	1.706784e+01
2.960000000000000e+01	1.707227e+01
2.970000000000000e+01	1.707670e+01
2.980000000000000e+01	1.708112e+01
2.990000000000000e+01	1.708555e+01
3.000000000000000e+01	1.708997e+01
3.010000000000000e+01	1.709440e+01
3.020000000000000e+01	1.709882e+01
3.030000000000000e+01	1.710324e+01
3.040000000000000e+01	1.710766e+01
3.050000000000000e+01	1.711209e+01
3.060000000000000e+01	1.711650e+01
3.070000000000000e+01	1.712092e+01
3.080000000000000e+01	1.712534e+01
3.090000000000000e+01	1.712976e+01
3.100000000000000e+01	1.713417e+01
3.110000000000000e+01	1.713859e+01
3.120000000000000e+01	1.714300e+01
3.130000000000000e+01	1.714741e+01
3.140000000000000e+01	1.715182e+01
3.150000000000000e+01	1.715623e+01
3.160000000000000e+01	1.716064e+01
3.170000000000000e+01	1.716505e+01
3.180000000000000e+01	1.716946e+01
3.190000000000000e+01	1.717386e+01
3.200000000000000e+01	1.717827e+01
3.210000000000000e+01	1.718267e+01
3.220000000000000e+01	1.718708e+01
3.230000000000000e+01	1.719148e+01
3.240000000000000e+01	1.719588e+01
3.250000000000000e+01	1.720028e+01
3.260000000000000e+01	1.720468e+01
3.270000000000000e+01	1.720908e+01
3.280000000000000e+01	1.721348e+01
3.290000000000000e+01	1.721787e+01
3.300000000000000e+01	1.722227e+01
3.310000000000000e+01	1.722666e+01
3.320000000000000e+01	1.723106e+01
3.330000000000000e+01	1.723545e+01
3.340000000000000e+01	1.723984e+01
3.350000000000000e+01	1.724423e+01
3.360000000000000e+01	1.724862e+01
3.370000000000000e+01	1.725301e+01
3.380000000000000e+01	1.725740e+01
3.390000000000000e+01	1.726178e+01
3.400000000000000e+01	1.726617e+01
3.410000000000000e+01	1.727055e+01
3.420000000000000e+01	1.727494e+01
3.430000000000000e+01	1.727932e+01
3.440000000000000e+01	1.728370e+01
3.450000000000000e+01	1.728808e+01
3.460000000000000e+01	1.729246e+01
3.470000000000000e+01	1.729684e+01
3.480000000000000e+01	1.730122e+01
3.490000000000000e+01	1.730560e+01
3.500000000000000e+01	1.730997e+01
Step Information: Vgs=4  (Step: 5/6)
0.000000000000000e+00	2.171391e-31
1.000000000000000e-01	1.598951e+00
2.000000000000000e-01	3.164166e+00
3.000000000000000e-01	4.694195e+00
4.000000000000000e-01	6.187501e+00
5.000000000000000e-01	7.642458e+00
6.000000000000001e-01	9.057340e+00
7.000000000000001e-01	1.043031e+01
8.000000000000000e-01	1.175944e+01
9.000000000000000e-01	1.304264e+01
1.000000000000000e+00	1.427771e+01
1.100000000000000e+00	1.546232e+01
1.200000000000000e+00	1.659396e+01
1.300000000000000e+00	1.766995e+01
1.400000000000000e+00	1.868744e+01
1.500000000000000e+00	1.964338e+01
1.600000000000000e+00	2.053448e+01
1.700000000000000e+00	2.135724e+01
1.800000000000000e+00	2.210787e+01
1.900000000000000e+00	2.278232e+01
2.000000000000000e+00	2.337621e+01
2.100000000000000e+00	2.388482e+01
2.200000000000000e+00	2.430304e+01
2.300000000000000e+00	2.462537e+01
2.400000000000000e+00	2.484580e+01
2.500000000000000e+00	2.495784e+01
2.600000000000000e+00	2.497489e+01
2.700000000000000e+00	2.498181e+01
2.800000000000000e+00	2.498871e+01
2.900000000000000e+00	2.499562e+01
3.000000000000000e+00	2.500252e+01
3.100000000000000e+00	2.500941e+01
3.200000000000000e+00	2.501631e+01
3.300000000000000e+00	2.502320e+01
3.400000000000000e+00	2.503010e+01
3.500000000000000e+00	2.503699e+01
3.600000000000000e+00	2.504388e+01
3.700000000000000e+00	2.505076e+01
3.800000000000000e+00	2.505765e+01
3.900000000000000e+00	2.506453e+01
4.000000000000000e+00	2.507141e+01
4.100000000000001e+00	2.507829e+01
4.200000000000000e+00	2.508517e+01
4.300000000000000e+00	2.509205e+01
4.400000000000000e+00	2.509892e+01
